-181.231, -29.101, 10.884, 23.050
-181.229, -29.466, 10.960, 23.083
-181.227, -29.834, 11.038, 23.116
-181.225, -30.204, 11.120, 23.149
-181.224, -30.578, 11.205, 23.182
-181.222, -30.954, 11.291, 23.215
-181.220, -31.333, 11.380, 23.248
-181.218, -31.715, 11.471, 23.281
-181.216, -32.100, 11.563, 23.314
-181.214, -32.488, 11.657, 23.347
-181.213, -32.879, 11.752, 23.380
-181.211, -33.274, 11.848, 23.413
-181.209, -33.671, 11.945, 23.446
-181.207, -34.072, 12.042, 23.479
-181.205, -34.476, 12.141, 23.512
-181.203, -34.884, 12.240, 23.545
-181.201, -35.294, 12.340, 23.578
-181.199, -35.708, 12.440, 23.611
-181.197, -36.126, 12.540, 23.644
-181.195, -36.547, 12.641, 23.677
-181.193, -36.971, 12.742, 23.710
-181.191, -37.398, 12.844, 23.743
-181.188, -37.829, 12.945, 23.776
-181.186, -38.263, 13.047, 23.809
-181.184, -38.700, 13.149, 23.842
-181.182, -39.141, 13.250, 23.875
-181.180, -39.586, 13.352, 23.908
-181.177, -40.033, 13.454, 23.941
-181.175, -40.485, 13.556, 23.974
-181.173, -40.939, 13.658, 24.007
-181.171, -41.397, 13.760, 24.040
-181.168, -41.858, 13.861, 24.073
-181.166, -42.323, 13.959, 24.106
-181.164, -42.790, 14.033, 24.139
-181.161, -43.258, 14.063, 24.172
-181.159, -43.726, 14.030, 24.205
-181.156, -44.190, 13.939, 24.238
-181.154, -44.649, 13.799, 24.271
-181.152, -45.103, 13.628, 24.304
-181.149, -45.551, 13.448, 24.337
-181.147, -45.993, 13.273, 24.370
-181.145, -46.430, 13.112, 24.403
-181.142, -46.862, 12.963, 24.436
-181.140, -47.290, 12.833, 24.469
-181.138, -47.714, 12.724, 24.502
-181.136, -48.135, 12.633, 24.535
-181.133, -48.554, 12.561, 24.568
-181.131, -48.972, 12.506, 24.601
-181.129, -49.388, 12.467, 24.634
-181.127, -49.803, 12.442, 24.667
-181.125, -50.218, 12.431, 24.700
-181.122, -50.633, 12.432, 24.733
-181.120, -51.048, 12.445, 24.766
-181.118, -51.464, 12.466, 24.799
-181.115, -51.881, 12.497, 24.832
-181.113, -52.299, 12.534, 24.865
-181.111, -52.719, 12.578, 24.898
-181.109, -53.140, 12.627, 24.931
-181.106, -53.563, 12.682, 24.964
-181.104, -53.988, 12.742, 24.997
-181.102, -54.415, 12.805, 25.030
-181.099, -54.844, 12.872, 25.063
-181.097, -55.275, 12.942, 25.096
-181.094, -55.709, 13.015, 25.129
-181.092, -56.145, 13.091, 25.162
-181.090, -56.584, 13.169, 25.195
-181.087, -57.025, 13.249, 25.228
-181.085, -57.469, 13.331, 25.261
-181.082, -57.916, 13.415, 25.294
-181.079, -58.366, 13.500, 25.327
-181.077, -58.818, 13.586, 25.360
-181.074, -59.273, 13.674, 25.393
-181.072, -59.732, 13.763, 25.426
-181.069, -60.193, 13.852, 25.459
-181.066, -60.657, 13.943, 25.492
-181.064, -61.125, 14.034, 25.525
-181.061, -61.595, 14.126, 25.558
-181.058, -62.068, 14.219, 25.591
-181.055, -62.545, 14.312, 25.624
-181.053, -63.024, 14.405, 25.657
-181.050, -63.507, 14.499, 25.690
-181.047, -63.993, 14.593, 25.723
-181.044, -64.482, 14.687, 25.756
-181.041, -64.974, 14.782, 25.789
-181.038, -65.469, 14.877, 25.822
-181.035, -65.967, 14.972, 25.855
-181.032, -66.469, 15.067, 25.888
-181.029, -66.973, 15.162, 25.921
-181.026, -67.481, 15.258, 25.954
-181.023, -67.992, 15.353, 25.987
-181.020, -68.507, 15.448, 26.020
-181.017, -69.024, 15.544, 26.053
-181.014, -69.545, 15.639, 26.086
-181.010, -70.068, 15.734, 26.119
-181.007, -70.595, 15.830, 26.152
-181.004, -71.125, 15.925, 26.185
-181.001, -71.659, 16.020, 26.218
-180.997, -72.195, 16.115, 26.251
-180.994, -72.735, 16.210, 26.284
-180.991, -73.277, 16.304, 26.317
-180.987, -73.823, 16.399, 26.350
-180.984, -74.372, 16.493, 26.383
-180.980, -74.924, 16.587, 26.416
-180.977, -75.480, 16.681, 26.449
-180.973, -76.038, 16.775, 26.482
-180.969, -76.600, 16.869, 26.515
-180.966, -77.164, 16.962, 26.548
-180.962, -77.732, 17.056, 26.581
-180.958, -78.303, 17.149, 26.614
-180.955, -78.877, 17.242, 26.647
-180.951, -79.454, 17.334, 26.680
-180.947, -80.034, 17.427, 26.713
-180.943, -80.617, 17.519, 26.746
-180.940, -81.204, 17.611, 26.779
-180.936, -81.793, 17.703, 26.812
-180.932, -82.385, 17.794, 26.845
-180.928, -82.981, 17.885, 26.878
-180.924, -83.579, 17.977, 26.911
-180.920, -84.181, 18.067, 26.944
-180.916, -84.785, 18.155, 26.977
-180.911, -85.392, 18.220, 27.010
-180.907, -86.000, 18.243, 27.043
-180.903, -86.606, 18.206, 27.076
-180.899, -87.210, 18.113, 27.109
-180.895, -87.809, 17.973, 27.142
-180.891, -88.402, 17.800, 27.175
-180.887, -88.988, 17.614, 27.208
-180.883, -89.569, 17.427, 27.241
-180.878, -90.144, 17.248, 27.274
-180.874, -90.713, 17.078, 27.307
-180.870, -91.277, 16.922, 27.340
-180.866, -91.837, 16.781, 27.373
-180.862, -92.392, 16.655, 27.406
-180.858, -92.944, 16.544, 27.439
-180.854, -93.493, 16.447, 27.472
-180.850, -94.039, 16.363, 27.505
-180.846, -94.583, 16.293, 27.538
-180.842, -95.125, 16.236, 27.571
-180.838, -95.665, 16.190, 27.604
-180.834, -96.204, 16.156, 27.637
-180.830, -96.743, 16.132, 27.670
-180.826, -97.280, 16.119, 27.703
-180.822, -97.818, 16.114, 27.736
-180.818, -98.356, 16.118, 27.769
-180.814, -98.894, 16.130, 27.802
-180.810, -99.433, 16.148, 27.835
-180.806, -99.972, 16.172, 27.868
-180.802, -100.513, 16.202, 27.901
-180.798, -101.054, 16.237, 27.934
-180.794, -101.597, 16.276, 27.967
-180.790, -102.141, 16.320, 28.000
-180.785, -102.687, 16.367, 28.033
-180.781, -103.234, 16.418, 28.066
-180.777, -103.783, 16.471, 28.099
-180.773, -104.334, 16.528, 28.132
-180.768, -104.887, 16.587, 28.165
-180.764, -105.442, 16.648, 28.198
-180.760, -105.999, 16.712, 28.231
-180.755, -106.558, 16.778, 28.264
-180.751, -107.119, 16.845, 28.297
-180.746, -107.683, 16.914, 28.330
-180.742, -108.249, 16.985, 28.363
-180.737, -108.817, 17.057, 28.396
-180.733, -109.387, 17.130, 28.429
-180.728, -109.961, 17.204, 28.462
-180.724, -110.536, 17.276, 28.495
-180.719, -111.113, 17.325, 28.528
-180.714, -111.691, 17.331, 28.561
-180.710, -112.267, 17.278, 28.594
-180.705, -112.839, 17.172, 28.627
-180.700, -113.406, 17.020, 28.660
-180.696, -113.967, 16.835, 28.693
-180.691, -114.521, 16.619, 28.726
-180.687, -115.067, 16.382, 28.759
-180.682, -115.605, 16.139, 28.792
-180.678, -116.136, 15.902, 28.825
-180.673, -116.659, 15.677, 28.858
-180.669, -117.175, 15.464, 28.891
-180.665, -117.684, 15.269, 28.924
-180.660, -118.188, 15.091, 28.957
-180.656, -118.687, 14.932, 28.990
-180.652, -119.181, 14.790, 29.023
-180.648, -119.671, 14.666, 29.056
-180.643, -120.157, 14.558, 29.089
-180.639, -120.640, 14.467, 29.122
-180.635, -121.121, 14.391, 29.155
-180.631, -121.600, 14.330, 29.188
-180.627, -122.077, 14.283, 29.221
-180.622, -122.553, 14.250, 29.254
-180.618, -123.028, 14.229, 29.287
-180.614, -123.503, 14.219, 29.320
-180.610, -123.978, 14.219, 29.353
-180.606, -124.453, 14.229, 29.386
-180.601, -124.929, 14.248, 29.419
-180.597, -125.405, 14.273, 29.452
-180.593, -125.882, 14.306, 29.485
-180.589, -126.361, 14.344, 29.518
-180.584, -126.841, 14.387, 29.551
-180.580, -127.322, 14.435, 29.584
-180.576, -127.806, 14.487, 29.617
-180.571, -128.290, 14.543, 29.650
-180.567, -128.777, 14.603, 29.683
-180.562, -129.266, 14.666, 29.716
-180.558, -129.757, 14.731, 29.749
-180.553, -130.250, 14.799, 29.782
-180.549, -130.746, 14.870, 29.815
-180.544, -131.244, 14.942, 29.848
-180.539, -131.744, 15.016, 29.881
-180.535, -132.247, 15.092, 29.914
-180.530, -132.752, 15.170, 29.947
-180.525, -133.260, 15.249, 29.980
-180.520, -133.771, 15.329, 30.013
-180.516, -134.284, 15.411, 30.046
-180.511, -134.800, 15.493, 30.079
-180.506, -135.319, 15.576, 30.112
-180.501, -135.840, 15.661, 30.145
-180.496, -136.365, 15.745, 30.178
-180.491, -136.892, 15.831, 30.211
-180.486, -137.422, 15.914, 30.244
-180.481, -137.954, 15.973, 30.277
-180.475, -138.487, 15.989, 30.310
-180.470, -139.018, 15.945, 30.343
-180.465, -139.546, 15.845, 30.376
-180.460, -140.069, 15.699, 30.409
-180.455, -140.586, 15.518, 30.442
-180.450, -141.096, 15.307, 30.475
-180.445, -141.598, 15.070, 30.508
-180.440, -142.092, 14.814, 30.541
-180.435, -142.578, 14.557, 30.574
-180.430, -143.055, 14.309, 30.607
-180.425, -143.524, 14.076, 30.640
-180.421, -143.987, 13.857, 30.673
-180.416, -144.443, 13.658, 30.706
-180.411, -144.893, 13.480, 30.739
-180.407, -145.338, 13.323, 30.772
-180.402, -145.779, 13.186, 30.805
-180.398, -146.216, 13.069, 30.838
-180.393, -146.649, 12.971, 30.871
-180.388, -147.080, 12.890, 30.904
-180.384, -147.509, 12.827, 30.937
-180.379, -147.936, 12.780, 30.970
-180.375, -148.362, 12.748, 31.003
-180.370, -148.787, 12.730, 31.036
-180.366, -149.212, 12.725, 31.069
-180.361, -149.638, 12.731, 31.102
-180.357, -150.063, 12.747, 31.135
-180.352, -150.490, 12.772, 31.168
-180.347, -150.917, 12.805, 31.201
-180.343, -151.346, 12.845, 31.234
-180.338, -151.776, 12.890, 31.267
-180.333, -152.208, 12.941, 31.300
-180.328, -152.641, 12.997, 31.333
-180.324, -153.077, 13.057, 31.366
-180.319, -153.514, 13.121, 31.399
-180.314, -153.954, 13.189, 31.432
-180.309, -154.396, 13.259, 31.465
-180.304, -154.840, 13.332, 31.498
-180.299, -155.287, 13.408, 31.531
-180.294, -155.736, 13.486, 31.564
-180.289, -156.188, 13.565, 31.597
-180.284, -156.643, 13.647, 31.630
-180.278, -157.100, 13.730, 31.663
-180.273, -157.560, 13.815, 31.696
-180.268, -158.023, 13.901, 31.729
-180.262, -158.489, 13.988, 31.762
-180.257, -158.958, 14.076, 31.795
-180.251, -159.429, 14.165, 31.828
-180.246, -159.904, 14.254, 31.861
-180.240, -160.382, 14.345, 31.894
-180.234, -160.862, 14.436, 31.927
-180.229, -161.346, 14.528, 31.960
-180.223, -161.833, 14.620, 31.993
-180.217, -162.322, 14.709, 32.026
-180.211, -162.814, 14.774, 32.059
-180.205, -163.307, 14.795, 32.092
-180.199, -163.799, 14.755, 32.125
-180.193, -164.287, 14.658, 32.158
-180.187, -164.771, 14.514, 32.191
-180.181, -165.248, 14.335, 32.224
-180.175, -165.719, 14.126, 32.257
-180.169, -166.182, 13.891, 32.290
-180.163, -166.637, 13.638, 32.323
-180.157, -167.083, 13.385, 32.356
-180.152, -167.521, 13.142, 32.389
-180.146, -167.952, 12.916, 32.422
-180.140, -168.376, 12.706, 32.455
-180.135, -168.794, 12.519, 32.488
-180.129, -169.206, 12.354, 32.521
-180.124, -169.614, 12.211, 32.554
-180.118, -170.018, 12.090, 32.587
-180.113, -170.419, 11.991, 32.620
-180.107, -170.817, 11.912, 32.653
-180.101, -171.213, 11.851, 32.686
-180.096, -171.608, 11.808, 32.719
-180.090, -172.002, 11.782, 32.752
-180.085, -172.395, 11.770, 32.785
-180.079, -172.788, 11.772, 32.818
-180.073, -173.182, 11.785, 32.851
-180.067, -173.576, 11.809, 32.884
-180.061, -173.972, 11.841, 32.917
-180.055, -174.368, 11.881, 32.950
-180.049, -174.766, 11.928, 32.983
-180.043, -175.166, 11.980, 33.016
-180.037, -175.568, 12.038, 33.049
-180.030, -175.971, 12.100, 33.082
-180.023, -176.377, 12.167, 33.115
-180.016, -176.785, 12.237, 33.148
-180.008, -177.195, 12.311, 33.181
-180.000, -177.608, 12.387, 33.214
-179.991, -178.023, 12.466, 33.247
-179.982, -178.441, 12.547, 33.280
-179.971, -178.862, 12.630, 33.313
-179.960, -179.285, 12.715, 33.346
-179.948, -179.712, 12.802, 33.379
-179.934, -180.141, 12.889, 33.412
-179.920, -180.573, 12.979, 33.445
-179.905, -181.007, 13.068, 33.478
-179.888, -181.445, 13.160, 33.511
-179.869, -181.886, 13.251, 33.544
-179.849, -182.330, 13.344, 33.577
-179.828, -182.777, 13.438, 33.610
-179.804, -183.227, 13.531, 33.643
-179.780, -183.679, 13.622, 33.676
-179.753, -184.134, 13.688, 33.709
-179.724, -184.590, 13.710, 33.742
-179.694, -185.045, 13.671, 33.775
-179.662, -185.496, 13.575, 33.808
-179.629, -185.942, 13.431, 33.841
-179.594, -186.382, 13.252, 33.874
-179.559, -186.815, 13.044, 33.907
-179.522, -187.240, 12.810, 33.940
-179.484, -187.657, 12.559, 33.973
-179.445, -188.066, 12.308, 34.006
-179.404, -188.466, 12.070, 34.039
-179.363, -188.859, 11.852, 34.072
-179.320, -189.246, 11.651, 34.105
-179.276, -189.626, 11.474, 34.138
-179.230, -190.001, 11.322, 34.171
-179.183, -190.372, 11.194, 34.204
-179.135, -190.740, 11.090, 34.237
-179.085, -191.104, 11.007, 34.270
-179.033, -191.466, 10.946, 34.303
-178.981, -191.827, 10.905, 34.336
-178.927, -192.187, 10.881, 34.369
-178.871, -192.546, 10.873, 34.402
-178.814, -192.905, 10.880, 34.435
-178.756, -193.264, 10.898, 34.468
-178.695, -193.624, 10.928, 34.501
-178.632, -193.985, 10.965, 34.534
-178.568, -194.347, 11.011, 34.567
-178.503, -194.710, 11.065, 34.600
-178.435, -195.075, 11.123, 34.633
-178.365, -195.441, 11.187, 34.666
-178.294, -195.810, 11.256, 34.699
-178.220, -196.180, 11.327, 34.732
-178.145, -196.553, 11.403, 34.765
-178.067, -196.928, 11.481, 34.798
-177.987, -197.304, 11.563, 34.831
-177.906, -197.684, 11.647, 34.864
-177.822, -198.066, 11.733, 34.897
-177.736, -198.450, 11.821, 34.930
-177.647, -198.836, 11.910, 34.963
-177.556, -199.225, 12.001, 34.996
-177.463, -199.617, 12.094, 35.029
-177.368, -200.012, 12.187, 35.062
-177.270, -200.409, 12.282, 35.095
-177.170, -200.808, 12.377, 35.128
-177.067, -201.210, 12.474, 35.161
-176.962, -201.615, 12.571, 35.194
-176.854, -202.023, 12.668, 35.227
-176.744, -202.433, 12.767, 35.260
-176.631, -202.846, 12.864, 35.293
-176.516, -203.262, 12.963, 35.326
-176.398, -203.680, 13.062, 35.359
-176.277, -204.101, 13.161, 35.392
-176.153, -204.525, 13.260, 35.425
-176.026, -204.951, 13.360, 35.458
-175.897, -205.380, 13.460, 35.491
-175.765, -205.811, 13.560, 35.524
-175.630, -206.245, 13.660, 35.557
-175.493, -206.682, 13.760, 35.590
-175.353, -207.121, 13.860, 35.623
-175.209, -207.563, 13.959, 35.656
-175.063, -208.007, 14.060, 35.689
-174.914, -208.454, 14.159, 35.722
-174.762, -208.904, 14.259, 35.755
-174.606, -209.355, 14.355, 35.788
-174.449, -209.809, 14.427, 35.821
-174.288, -210.263, 14.456, 35.854
-174.126, -210.715, 14.424, 35.887
-173.963, -211.164, 14.334, 35.920
-173.800, -211.608, 14.196, 35.953
-173.637, -212.045, 14.026, 35.986
-173.475, -212.477, 13.846, 36.019
-173.313, -212.902, 13.671, 36.052
-173.151, -213.322, 13.509, 36.085
-172.989, -213.737, 13.358, 36.118
-172.828, -214.147, 13.226, 36.151
-172.666, -214.553, 13.113, 36.184
-172.503, -214.955, 13.019, 36.217
-172.340, -215.355, 12.942, 36.250
-172.176, -215.752, 12.882, 36.283
-172.011, -216.148, 12.838, 36.316
-171.845, -216.541, 12.808, 36.349
-171.678, -216.934, 12.791, 36.382
-171.510, -217.326, 12.787, 36.415
-171.341, -217.718, 12.794, 36.448
-171.170, -218.110, 12.810, 36.481
-170.997, -218.502, 12.835, 36.514
-170.823, -218.895, 12.868, 36.547
-170.648, -219.288, 12.907, 36.580
-170.470, -219.681, 12.953, 36.613
-170.291, -220.076, 13.004, 36.646
-170.110, -220.472, 13.059, 36.679
-169.928, -220.870, 13.119, 36.712
-169.743, -221.269, 13.183, 36.745
-169.557, -221.669, 13.250, 36.778
-169.368, -222.071, 13.319, 36.811
-169.177, -222.474, 13.392, 36.844
-168.985, -222.880, 13.468, 36.877
-168.791, -223.287, 13.545, 36.910
-168.594, -223.696, 13.625, 36.943
-168.395, -224.107, 13.706, 36.976
-168.194, -224.520, 13.788, 37.009
-167.991, -224.935, 13.872, 37.042
-167.786, -225.352, 13.958, 37.075
-167.578, -225.771, 14.044, 37.108
-167.369, -226.192, 14.132, 37.141
-167.156, -226.615, 14.220, 37.174
-166.942, -227.041, 14.310, 37.207
-166.725, -227.468, 14.400, 37.240
-166.506, -227.898, 14.490, 37.273
-166.285, -228.330, 14.581, 37.306
-166.061, -228.765, 14.673, 37.339
-165.835, -229.201, 14.766, 37.372
-165.607, -229.640, 14.858, 37.405
-165.377, -230.081, 14.951, 37.438
-165.145, -230.525, 15.044, 37.471
-164.910, -230.971, 15.138, 37.504
-164.673, -231.419, 15.232, 37.537
-164.433, -231.870, 15.325, 37.570
-164.192, -232.322, 15.419, 37.603
-163.948, -232.778, 15.513, 37.636
-163.702, -233.235, 15.608, 37.669
-163.453, -233.695, 15.702, 37.702
-163.203, -234.157, 15.796, 37.735
-162.949, -234.622, 15.890, 37.768
-162.694, -235.088, 15.984, 37.801
-162.436, -235.557, 16.078, 37.834
-162.177, -236.029, 16.172, 37.867
-161.914, -236.503, 16.266, 37.900
-161.650, -236.979, 16.360, 37.933
-161.384, -237.457, 16.454, 37.966
-161.115, -237.938, 16.548, 37.999
-160.844, -238.422, 16.641, 38.032
-160.571, -238.907, 16.735, 38.065
-160.297, -239.395, 16.828, 38.098
-160.020, -239.886, 16.921, 38.131
-159.741, -240.379, 17.014, 38.164
-159.460, -240.874, 17.107, 38.197
-159.177, -241.372, 17.200, 38.230
-158.892, -241.872, 17.292, 38.263
-158.605, -242.375, 17.385, 38.296
-158.316, -242.880, 17.477, 38.329
-158.026, -243.388, 17.569, 38.362
-157.734, -243.898, 17.660, 38.395
-157.440, -244.411, 17.752, 38.428
-157.144, -244.926, 17.843, 38.461
-156.847, -245.444, 17.934, 38.494
-156.549, -245.965, 18.025, 38.527
-156.248, -246.488, 18.116, 38.560
-155.947, -247.014, 18.206, 38.593
-155.644, -247.542, 18.296, 38.626
-155.341, -248.074, 18.386, 38.659
-155.036, -248.608, 18.476, 38.692
-154.730, -249.145, 18.565, 38.725
-154.423, -249.685, 18.654, 38.758
-154.116, -250.229, 18.742, 38.791
-153.808, -250.775, 18.830, 38.824
-153.500, -251.324, 18.918, 38.857
-153.191, -251.876, 19.006, 38.890
-152.882, -252.432, 19.093, 38.923
-152.573, -252.991, 19.180, 38.956
-152.264, -253.553, 19.266, 38.989
-151.956, -254.119, 19.348, 39.022
-151.648, -254.687, 19.409, 39.055
-151.341, -255.257, 19.428, 39.088
-151.037, -255.827, 19.389, 39.121
-150.737, -256.396, 19.295, 39.154
-150.441, -256.961, 19.155, 39.187
-150.149, -257.522, 18.978, 39.220
-149.862, -258.078, 18.771, 39.253
-149.581, -258.628, 18.536, 39.286
-149.306, -259.172, 18.282, 39.319
-149.036, -259.709, 18.022, 39.352
-148.773, -260.239, 17.767, 39.385
-148.516, -260.764, 17.523, 39.418
-148.264, -261.283, 17.289, 39.451
-148.018, -261.797, 17.070, 39.484
-147.778, -262.306, 16.868, 39.517
-147.542, -262.811, 16.681, 39.550
-147.311, -263.312, 16.511, 39.583
-147.085, -263.809, 16.357, 39.616
-146.863, -264.304, 16.219, 39.649
-146.645, -264.795, 16.096, 39.682
-146.431, -265.285, 15.988, 39.715
-146.221, -265.773, 15.895, 39.748
-146.014, -266.259, 15.815, 39.781
-145.811, -266.744, 15.749, 39.814
-145.610, -267.228, 15.696, 39.847
-145.412, -267.712, 15.655, 39.880
-145.216, -268.196, 15.625, 39.913
-145.024, -268.680, 15.606, 39.946
-144.833, -269.165, 15.596, 39.979
-144.644, -269.650, 15.595, 40.012
-144.457, -270.136, 15.603, 40.045
-144.272, -270.623, 15.618, 40.078
-144.089, -271.112, 15.640, 40.111
-143.907, -271.602, 15.667, 40.144
-143.727, -272.094, 15.700, 40.177
-143.549, -272.588, 15.738, 40.210
-143.373, -273.084, 15.780, 40.243
-143.198, -273.581, 15.826, 40.276
-143.025, -274.082, 15.875, 40.309
-142.853, -274.584, 15.929, 40.342
-142.683, -275.089, 15.985, 40.375
-142.514, -275.596, 16.044, 40.408
-142.347, -276.106, 16.105, 40.441
-142.181, -276.619, 16.169, 40.474
-142.017, -277.135, 16.235, 40.507
-141.854, -277.653, 16.303, 40.540
-141.692, -278.174, 16.372, 40.573
-141.532, -278.698, 16.443, 40.606
-141.373, -279.224, 16.515, 40.639
-141.217, -279.754, 16.588, 40.672
-141.061, -280.287, 16.663, 40.705
-140.908, -280.823, 16.739, 40.738
-140.755, -281.362, 16.816, 40.771
-140.605, -281.904, 16.894, 40.804
-140.455, -282.449, 16.972, 40.837
-140.308, -282.998, 17.051, 40.870
-140.162, -283.549, 17.132, 40.903
-140.018, -284.104, 17.212, 40.936
-139.876, -284.662, 17.292, 40.969
-139.735, -285.223, 17.374, 41.002
-139.597, -285.788, 17.455, 41.035
-139.460, -286.355, 17.538, 41.068
-139.325, -286.926, 17.620, 41.101
-139.192, -287.501, 17.702, 41.134
-139.061, -288.078, 17.785, 41.167
-138.933, -288.659, 17.868, 41.200
-138.806, -289.243, 17.952, 41.233
-138.682, -289.831, 18.035, 41.266
-138.559, -290.421, 18.119, 41.299
-138.439, -291.015, 18.202, 41.332
-138.321, -291.613, 18.286, 41.365
-138.205, -292.213, 18.370, 41.398
-138.091, -292.817, 18.453, 41.431
-137.981, -293.424, 18.533, 41.464
-137.872, -294.034, 18.592, 41.497
-137.767, -294.645, 18.609, 41.530
-137.665, -295.255, 18.569, 41.563
-137.566, -295.862, 18.474, 41.596
-137.470, -296.466, 18.333, 41.629
-137.379, -297.063, 18.156, 41.662
-137.291, -297.655, 17.949, 41.695
-137.207, -298.239, 17.715, 41.728
-137.127, -298.816, 17.461, 41.761
-137.050, -299.384, 17.202, 41.794
-136.978, -299.945, 16.949, 41.827
-136.910, -300.498, 16.708, 41.860
-136.845, -301.044, 16.478, 41.893
-136.784, -301.583, 16.264, 41.926
-136.727, -302.116, 16.067, 41.959
-136.673, -302.644, 15.887, 41.992
-136.622, -303.167, 15.723, 42.025
-136.575, -303.685, 15.576, 42.058
-136.530, -304.199, 15.446, 42.091
-136.489, -304.710, 15.331, 42.124
-136.451, -305.217, 15.232, 42.157
-136.416, -305.722, 15.148, 42.190
-136.383, -306.225, 15.078, 42.223
-136.353, -306.726, 15.022, 42.256
-136.326, -307.225, 14.978, 42.289
-136.302, -307.724, 14.947, 42.322
-136.279, -308.222, 14.927, 42.355
-136.259, -308.720, 14.917, 42.388
-136.242, -309.217, 14.917, 42.421
-136.227, -309.715, 14.925, 42.454
-136.214, -310.214, 14.941, 42.487
-136.203, -310.713, 14.964, 42.520
-136.194, -311.213, 14.993, 42.553
-136.188, -311.715, 15.028, 42.586
-136.184, -312.217, 15.068, 42.619
-136.182, -312.721, 15.113, 42.652
-136.183, -313.227, 15.161, 42.685
-136.185, -313.734, 15.214, 42.718
-136.190, -314.243, 15.269, 42.751
-136.197, -314.754, 15.328, 42.784
-136.207, -315.267, 15.389, 42.817
-136.219, -315.781, 15.454, 42.850
-136.234, -316.298, 15.520, 42.883
-136.251, -316.818, 15.588, 42.916
-136.271, -317.339, 15.658, 42.949
-136.293, -317.862, 15.730, 42.982
-136.317, -318.388, 15.803, 43.015
-136.345, -318.916, 15.878, 43.048
-136.375, -319.447, 15.954, 43.081
-136.408, -319.980, 16.031, 43.114
-136.443, -320.515, 16.109, 43.147
-136.482, -321.053, 16.188, 43.180
-136.524, -321.593, 16.268, 43.213
-136.568, -322.136, 16.349, 43.246
-136.616, -322.681, 16.429, 43.279
-136.667, -323.228, 16.510, 43.312
-136.722, -323.778, 16.592, 43.345
-136.781, -324.330, 16.673, 43.378
-136.843, -324.884, 16.756, 43.411
-136.908, -325.441, 16.838, 43.444
-136.978, -326.000, 16.919, 43.477
-137.051, -326.560, 16.976, 43.510
-137.127, -327.121, 16.992, 43.543
-137.207, -327.680, 16.950, 43.576
-137.290, -328.235, 16.854, 43.609
-137.377, -328.786, 16.712, 43.642
-137.465, -329.329, 16.534, 43.675
-137.556, -329.865, 16.326, 43.708
-137.650, -330.393, 16.092, 43.741
-137.745, -330.913, 15.839, 43.774
-137.842, -331.423, 15.584, 43.807
-137.941, -331.925, 15.335, 43.840
-138.043, -332.418, 15.101, 43.873
-138.146, -332.903, 14.879, 43.906
-138.252, -333.381, 14.675, 43.939
-138.361, -333.853, 14.490, 43.972
-138.472, -334.318, 14.323, 44.005
-138.586, -334.777, 14.176, 44.038
-138.703, -335.232, 14.046, 44.071
-138.822, -335.682, 13.934, 44.104
-138.944, -336.128, 13.838, 44.137
-139.068, -336.570, 13.759, 44.170
-139.196, -337.010, 13.695, 44.203
-139.325, -337.447, 13.646, 44.236
-139.458, -337.882, 13.611, 44.269
-139.593, -338.315, 13.588, 44.302
-139.730, -338.747, 13.577, 44.335
-139.870, -339.178, 13.577, 44.368
-140.013, -339.608, 13.586, 44.401
-140.159, -340.039, 13.605, 44.434
-140.306, -340.469, 13.632, 44.467
-140.456, -340.900, 13.664, 44.500
-140.608, -341.331, 13.704, 44.533
-140.763, -341.762, 13.748, 44.566
-140.920, -342.195, 13.798, 44.599
-141.080, -342.628, 13.852, 44.632
-141.243, -343.062, 13.910, 44.665
-141.408, -343.498, 13.972, 44.698
-141.575, -343.935, 14.037, 44.731
-141.746, -344.373, 14.104, 44.764
-141.918, -344.813, 14.175, 44.797
-142.094, -345.254, 14.247, 44.830
-142.272, -345.696, 14.322, 44.863
-142.452, -346.141, 14.398, 44.896
-142.635, -346.587, 14.477, 44.929
-142.821, -347.035, 14.557, 44.962
-143.009, -347.485, 14.638, 44.995
-143.200, -347.936, 14.721, 45.028
-143.394, -348.390, 14.805, 45.061
-143.590, -348.845, 14.889, 45.094
-143.788, -349.302, 14.975, 45.127
-143.990, -349.762, 15.062, 45.160
-144.193, -350.223, 15.149, 45.193
-144.400, -350.687, 15.237, 45.226
-144.608, -351.152, 15.326, 45.259
-144.820, -351.620, 15.415, 45.292
-145.033, -352.090, 15.504, 45.325
-145.250, -352.562, 15.594, 45.358
-145.468, -353.036, 15.684, 45.391
-145.690, -353.512, 15.775, 45.424
-145.913, -353.991, 15.866, 45.457
-146.139, -354.472, 15.957, 45.490
-146.368, -354.955, 16.048, 45.523
-146.599, -355.440, 16.140, 45.556
-146.832, -355.927, 16.231, 45.589
-147.068, -356.417, 16.323, 45.622
-147.306, -356.909, 16.411, 45.655
-147.546, -357.402, 16.477, 45.688
-147.788, -357.895, 16.499, 45.721
-148.030, -358.387, 16.462, 45.754
-148.272, -358.876, 16.368, 45.787
-148.513, -359.361, 16.230, 45.820
-148.752, -359.840, 16.078, 45.853
-148.989, -360.314, 15.923, 45.886
-149.226, -360.783, 15.777, 45.919
-149.461, -361.248, 15.638, 45.952
-149.695, -361.709, 15.514, 45.985
-149.928, -362.167, 15.406, 46.018
-150.160, -362.621, 15.313, 46.051
-150.392, -363.073, 15.234, 46.084
-150.624, -363.523, 15.170, 46.117
